Condition,Performance
V1O1,0.4265590200445434
V2O1,0.525
V3O1,0.4
V4O1,0.375
V5O1,0.525
V6O1,0.425
V7O1,0.5
V8O1,0.525
V9O1,0.45
V10O1,0.425
V11O1,0.45
V12O1,0.65
V12O2,0.023809523809523808
