Condition,Performance
V1O2,0.525
V2O2,0.525
V3O2,0.5
V4O2,0.5375
V5O2,0.4375
V6O2,0.4
V7O2,0.5125
V8O2,0.5
V9O2,0.4625
V10O2,0.55
V11O2,0.525
V12O2,0.6666666666666666
V12O1,0.023809523809523808
