Condition,Performance
V1O2,0.4033781432385576
V2O2,0.5
V3O2,0.22749331107107054
V4O2,0.5472086954350215
V5O2,0.4998833438665121
V6O2,0.5
V7O2,0.25772232894221814
V8O2,0.5576115569382659
V9O2,0.30675368910409834
V10O2,0.5
V11O2,0.12846795277451925
V12O2,0.5495736393149558
V12O1,0.45671524409818176
