Condition,Performance
V1O1,0.525
V2O1,0.475
V3O1,0.375
V4O1,0.325
V5O1,0.5125
V6O1,0.3875
V7O1,0.375
V8O1,0.6125
V9O1,0.35
V10O1,0.55
V11O1,0.35
V12O1,0.5916666666666667
V1O2,0.047619047619047616
