Condition,Performance
V1O1,0.4357305936073059
V2O1,0.4875
V3O1,0.5125
V4O1,0.5
V5O1,0.6617904816365373
V6O1,0.4894689536897762
V7O1,0.5
V8O1,0.37493212941022547
V9O1,0.520353181447535
V10O1,0.4875
V11O1,0.43752883506343715
V12O1,0.44645239360430045
V12O2,0.8095238095238095
