Condition,Performance
V1O1,0.45
V2O1,0.4875
V3O1,0.475
V4O1,0.5125
V5O1,0.5
V6O1,0.5
V7O1,0.5
V8O1,0.5
V9O1,0.525
V10O1,0.5375
V11O1,0.475
V12O1,0.35833333333333334
V12O2,0.9761904761904762
