Condition,Performance
V1O1,0.5125
V2O1,0.4125
V3O1,0.4875
V4O1,0.45
V5O1,0.4875
V6O1,0.5
V7O1,0.5
V8O1,0.6125
V9O1,0.5
V10O1,0.375
V11O1,0.55
V12O1,0.6833333333333333
V5O2,0.023809523809523808
