Condition,Performance
V1O1,0.5125
V2O1,0.525
V3O1,0.55
V4O1,0.5375
V5O1,0.5125
V6O1,0.525
V7O1,0.5625
V8O1,0.55
V9O1,0.4625
V10O1,0.55
V11O1,0.5375
V12O1,0.48333333333333334
V5O2,0.5
