Condition,Performance
V1O1,0.525
V2O1,0.6
V3O1,0.5125
V4O1,0.575
V5O1,0.525
V6O1,0.55
V7O1,0.5125
V8O1,0.525
V9O1,0.425
V10O1,0.5625
V11O1,0.4875
V12O1,0.65
V5O2,0.023809523809523808
