Condition,Performance
V1O1,0.724870035
V2O1,0.5913915120000001
V3O1,0.642272421
V4O1,0.49365669700000003
V5O1,0.5217403079999999
V6O1,0.689252768
V7O1,0.652845935
V8O1,0.565149693
V9O1,0.6822371429999999
V10O1,0.6670917470000001
V11O1,0.586982506
V12O1,0.603943899
VrestO1,0.8214285709999999
