Condition,Performance
V1O2,0.756859122
V2O2,0.756502317
V3O2,0.707162518
V4O2,0.799687217
V5O2,0.630380822
V6O2,0.8062146790000001
V7O2,0.825550481
V8O2,0.573902033
V9O2,0.632308648
V10O2,0.561948517
V11O2,0.841534291
V12O2,0.62464303
VrestO2,0.791666667
