Condition,Performance
V1O1,0.707202232
V2O1,0.61975071
V3O1,0.613667245
V4O1,0.503980181
V5O1,0.8474724840000001
V6O1,0.783867188
V7O1,0.6881762709999999
V8O1,0.5597324920000001
V9O1,0.7469195470000001
V10O1,0.48558082399999997
V11O1,0.7130762190000001
V12O1,0.692347108
VrestO1,0.845238095
