Condition,Performance
V1O2,0.75
V2O2,0.6476648351648352
V3O2,0.75
V4O2,0.45
V5O2,0.5
V6O2,0.5
V7O2,0.4206313684631553
V8O2,0.525
V9O2,0.575
V10O2,0.529003876971006
V11O2,0.44078287875423117
V12O2,0.6493819776714513
V1O1,0.023809523809523808
