Condition,Performance
V1O2,0.5000166585533384
V2O2,0.43815274316087294
V3O2,0.37600483852931
V4O2,0.6035421275874276
V5O2,0.5686112428402448
V6O2,0.41783352043270183
V7O2,0.5970024721878863
V8O2,0.5138199203619139
V9O2,0.5511814589709422
V10O2,0.6765275309238545
V11O2,0.4660231939400882
V12O2,0.6359811490499143
V12O1,0.05373803465406518
