Condition,Performance
V1O1,0.4814988938053098
V2O1,0.5424118051126049
V3O1,0.5
V4O1,0.3190464889116479
V5O1,0.525
V6O1,0.55
V7O1,0.3
V8O1,0.475
V9O1,0.5120186697782965
V10O1,0.525
V11O1,0.45
V12O1,0.3648347272003186
V5O2,0.9761904761904762
