Condition,Performance
V1O2,0.4875
V2O2,0.7996401320954639
V3O2,0.8525803536069698
V4O2,0.5492309201289578
V5O2,0.5907630136143165
V6O2,0.7605845648604269
V7O2,0.6830496866036422
V8O2,0.558809947897533
V9O2,0.5272455089820359
V10O2,0.7295454545454545
V11O2,0.45908455221965616
V12O2,0.6333333333333333
V12O1,0.47619047619047616
