Condition,Performance
V1O1,0.456196044893176
V2O1,0.5890822952875319
V3O1,0.5217870623678337
V4O1,0.47270680902013495
V5O1,0.5664577082379156
V6O1,0.5053800087965865
V7O1,0.47626006963467804
V8O1,0.4622785015044163
V9O1,0.4558854738516011
V10O1,0.4965520589968264
V11O1,0.622783831849928
V12O1,0.5215010543257562
V12O2,0.5712721013925833
