Condition,Performance
V1O1,0.5373315958299919
V2O1,0.4471175903271979
V3O1,0.41103219839750216
V4O1,0.2900306022134527
V5O1,0.3634799018588323
V6O1,0.3800345496756533
V7O1,0.4694587959886408
V8O1,0.5251637488547017
V9O1,0.5176430016189424
V10O1,0.5077420410563063
V11O1,0.4128583180646845
V12O1,0.6705437733619038
V1O2,0.023809523809523808
