Condition,Performance
V1O1,0.5081627059731391
V2O1,0.4197179303177544
V3O1,0.5619953560132804
V4O1,0.49762911085419737
V5O1,0.46295593294488613
V6O1,0.37229256574221115
V7O1,0.5461281128091603
V8O1,0.3943383973911123
V9O1,0.5263111308757233
V10O1,0.42707483236867994
V11O1,0.5302551320336499
V12O1,0.38618567324658676
V5O2,0.6428571428571429
