Condition,Performance
V1O1,0.5032401063776406
V2O1,0.45096480995431126
V3O1,0.019947126052602366
V4O1,0.485679012345679
V5O1,0.5298364693454168
V6O1,0.3757035370129029
V7O1,0.44372824960970636
V8O1,0.37656875287791686
V9O1,0.5084217018450419
V10O1,0.5
V11O1,0.5
V12O1,0.21773135422188766
V12O2,0.8809523809523809
