Condition,Performance
V1O2,0.6557277041144609
V2O2,0.7125
V3O2,0.5
V4O2,0.5
V5O2,0.5
V6O2,0.525
V7O2,0.5
V8O2,0.6360882561971852
V9O2,0.5575114063143238
V10O2,0.0375
V11O2,0.5
V12O2,0.8069259822894639
V12O1,0.17511335189478197
