Condition,Performance
V1O2,0.4
V2O2,0.375
V3O2,0.3875
V4O2,0.3625
V5O2,0.6875
V6O2,0.475
V7O2,0.375
V8O2,0.525
V9O2,0.3625
V10O2,0.375
V11O2,0.3375
V12O2,0.2916666666666667
V5O1,0.9523809523809523
