Condition,Performance
V1O2,0.575
V2O2,0.575
V3O2,0.625
V4O2,0.5996860730593607
V5O2,0.625
V6O2,0.725
V7O2,0.625
V8O2,0.65
V9O2,0.55
V10O2,0.225
V11O2,0.525
V12O2,0.7333333333333333
V1O1,0.07142857142857142
