Condition,Performance
V1O1,0.4681027839823392
V2O1,0.022032327352143617
V3O1,0.5
V4O1,0.33278447546703427
V5O1,0.6657959237333584
V6O1,0.8860849112576952
V7O1,0.9759757011061417
V8O1,0.41719999999999996
V9O1,0.525
V10O1,0.6453089836621275
V11O1,0.705714655721386
V12O1,0.4454747055219776
V12O2,0.536016709823491
