Condition,Performance
V1O2,0.55
V2O2,0.625
V3O2,0.55
V4O2,0.033475902750941464
V5O2,0.5718894615308519
V6O2,0.18492012616440318
V7O2,0.004402512811263954
V8O2,0.5686716077537058
V9O2,0.525
V10O2,0.01701225972067837
V11O2,0.09285060664066894
V12O2,0.4294628065409894
V1O1,0.5667693859380962
