Condition,Performance
V1O1,0.525
V2O1,0.23903061224489797
V3O1,0.5
V4O1,0.40559096914220377
V5O1,0.5226027397260273
V6O1,0.5379613390981921
V7O1,0.5
V8O1,0.5239440639269406
V9O1,0.5096238938053097
V10O1,0.4548989840798834
V11O1,0.5
V12O1,0.5384690306579373
V12O2,0.5951830972629497
