Condition,Performance
V1O1,0.65
V2O1,0.7
V3O1,0.6
V4O1,0.075
V5O1,0.225
V6O1,0.35
V7O1,0.2
V8O1,0.675
V9O1,0.45
V10O1,0.65
V11O1,0.2
V12O1,0.5273219335024742
V1O2,0.7183950390273952
