Condition,Performance
V1O2,0.5389260478728787
V2O2,0.61588971367
V3O2,0.6243119699934768
V4O2,0.6093989889106327
V5O2,0.6129586060303129
V6O2,0.3885903136595497
V7O2,0.5530192345847913
V8O2,0.5947488584474886
V9O2,0.599164824823105
V10O2,0.0792302451333814
V11O2,0.5208114361201082
V12O2,0.5415359370980558
V5O1,0.476540793028991
