Condition,Performance
V1O1,0.65
V2O1,0.975
V3O1,0.75
V4O1,0.475
V5O1,0.5
V6O1,0.275
V7O1,0.2
V8O1,0.825
V9O1,0.825
V10O1,0.5
V11O1,0.475
V12O1,0.5052340291367688
V12O2,0.42561584412239145
