Condition,Performance
V1O1,0.475
V2O1,0.5
V3O1,0.5
V4O1,0.36910092651890264
V5O1,0.475
V6O1,0.18288330547789006
V7O1,0.5
V8O1,0.5
V9O1,0.4680365296803653
V10O1,0.5
V11O1,0.4
V12O1,0.42676940639269406
V1O2,0.81328485221739
