Condition,Performance
V1O2,0.49663382594417077
V2O2,0.475
V3O2,0.5
V4O2,0.5
V5O2,0.6234838381506844
V6O2,0.425
V7O2,0.5
V8O2,0.5
V9O2,0.5532407407407407
V10O2,0.4993518518518519
V11O2,0.475
V12O2,0.3333333333333333
V5O1,0.9761904761904762
