Condition,Performance
V1O1,0.49864857874008245
V2O1,0.37169648142195755
V3O1,0.3844356099928855
V4O1,0.42823830784042444
V5O1,0.6823064930864998
V6O1,0.3689686686005209
V7O1,0.4641232615866979
V8O1,0.42863048777787294
V9O1,0.4887725309941219
V10O1,0.40516132648485587
V11O1,0.5193342365059779
V12O1,0.2988209730218008
V5O2,0.9761904761904762
