Condition,Performance
V1O1,0.5054099163654271
V2O1,0.646889720776942
V3O1,0.5998091532405987
V4O1,0.6585736363937237
V5O1,0.5161679460308793
V6O1,0.5468396955179969
V7O1,0.6552493951925736
V8O1,0.5145211036285937
V9O1,0.5080254061273346
V10O1,0.512384109130398
V11O1,0.5296775077554327
V12O1,0.32319748915344004
V1O2,0.9761904761904762
