Condition,Performance
V1O2,0.4815103421202854
V2O2,0.5
V3O2,0.5
V4O2,0.5
V5O2,0.6465569965854362
V6O2,0.30201012353785134
V7O2,0.49798246938717056
V8O2,0.6344754040795685
V9O2,0.4320220021127105
V10O2,0.501797385620915
V11O2,0.8133005581727767
V12O2,0.33409066137873084
V12O1,0.9761904761904762
