Condition,Performance
V1O1,0.47651515151515156
V2O1,0.5
V3O1,0.4756169527896995
V4O1,0.5
V5O1,0.5
V6O1,0.4750856164383562
V7O1,0.5
V8O1,0.5
V9O1,0.5
V10O1,0.5
V11O1,0.5
V12O1,0.3333333333333333
V5O2,0.9761904761904762
