Condition,Performance
V1O2,0.522752808988764
V2O2,0.5
V3O2,0.5
V4O2,0.5
V5O2,0.5
V6O2,0.4890584415584415
V7O2,0.5
V8O2,0.5
V9O2,0.5
V10O2,0.495041567695962
V11O2,0.49797724399494314
V12O2,0.35
V1O1,0.9254515599343185
