Condition,Performance
V1O1,0.4993107803409587
V2O1,0.4499998805572244
V3O1,0.5988996623929908
V4O1,0.48705592586243407
V5O1,0.6233636054183602
V6O1,0.4983744467527945
V7O1,0.4236686059218398
V8O1,0.5214699074074074
V9O1,0.5240513120544554
V10O1,0.4997177393717143
V11O1,0.4512417279317498
V12O1,0.34705918603017183
V12O2,0.9761904761904762
