Condition,Performance
V1O1,0.375
V2O1,0.5
V3O1,0.5
V4O1,0.45413861879830464
V5O1,0.4625
V6O1,0.5
V7O1,0.475
V8O1,0.471875
V9O1,0.475
V10O1,0.5
V11O1,0.5125
V12O1,0.3667667356797792
V5O2,0.9761904761904762
