Condition,Performance
V1O2,0.5233155461660266
V2O2,0.585066920182207
V3O2,0.5135162933068121
V4O2,0.614769212365906
V5O2,0.633025602773134
V6O2,0.49981101090011126
V7O2,0.7586348529374523
V8O2,0.4959463084219779
V9O2,0.488109156734691
V10O2,0.4988414770908191
V11O2,0.6566039672798547
V12O2,0.681381500451815
V12O1,0.023809523809523808
